,precision,recall,f1-score,support
BENIGN,0.9444444444444444,0.9444444444444444,0.9444444444444444,18.0
Bot,0.9655172413793104,1.0,0.9824561403508771,28.0
Brute Force,0.9444444444444444,0.9444444444444444,0.9444444444444444,18.0
DDoS,0.9523809523809523,0.9523809523809523,0.9523809523809523,21.0
DoS,0.9545454545454546,0.9545454545454546,0.9545454545454546,22.0
DrDoS_DNS,0.9166666666666666,0.6111111111111112,0.7333333333333333,18.0
DrDoS_LDAP,0.8571428571428571,0.9473684210526315,0.9,19.0
DrDoS_MSSQL,0.9166666666666666,0.9565217391304348,0.9361702127659575,23.0
DrDoS_NTP,1.0,1.0,1.0,21.0
DrDoS_NetBIOS,0.8636363636363636,1.0,0.926829268292683,19.0
DrDoS_SNMP,1.0,1.0,1.0,23.0
DrDoS_SSDP,1.0,1.0,1.0,15.0
DrDoS_UDP,1.0,1.0,1.0,19.0
Exploits,1.0,0.9166666666666666,0.9565217391304348,24.0
Fuzzers,0.9130434782608695,0.9130434782608695,0.9130434782608695,23.0
Generic,0.8636363636363636,0.8636363636363636,0.8636363636363636,22.0
LDAP,1.0,0.9090909090909091,0.9523809523809523,22.0
MSSQL,0.9473684210526315,1.0,0.972972972972973,18.0
NetBIOS,0.85,0.9444444444444444,0.8947368421052632,18.0
Port Scan,0.95,1.0,0.9743589743589743,19.0
Reconnaissance,0.9523809523809523,0.9523809523809523,0.9523809523809523,21.0
Shellcode,0.9047619047619048,1.0,0.95,19.0
Syn,1.0,0.875,0.9333333333333333,24.0
TFTP,1.0,1.0,1.0,13.0
UDP,1.0,0.9333333333333333,0.9655172413793104,15.0
UDP-lag,0.9523809523809523,1.0,0.975609756097561,20.0
Web Attack,1.0,1.0,1.0,18.0
accuracy,0.9481481481481482,0.9481481481481482,0.9481481481481482,0.9481481481481482
macro avg,0.9499635986585494,0.9488301005527042,0.9473739576516716,540.0
weighted avg,0.949913607599633,0.9481481481481482,0.9471035121099696,540.0
