,precision,recall,f1-score,support
BENIGN,1.0,0.9230769230769231,0.96,26.0
Bot,1.0,1.0,1.0,19.0
Brute Force,1.0,1.0,1.0,27.0
DDoS,1.0,1.0,1.0,22.0
DoS,0.9090909090909091,1.0,0.9523809523809523,20.0
Exploits,1.0,1.0,1.0,16.0
Fuzzers,0.95,1.0,0.9743589743589743,19.0
Generic,1.0,0.9411764705882353,0.9696969696969697,17.0
Port Scan,1.0,1.0,1.0,17.0
Reconnaissance,1.0,1.0,1.0,16.0
Shellcode,1.0,1.0,1.0,20.0
Web Attack,1.0,1.0,1.0,21.0
accuracy,0.9875,0.9875,0.9875,0.9875
macro avg,0.9882575757575758,0.9886877828054299,0.988036408036408,240.0
weighted avg,0.988465909090909,0.9875,0.9875220335220336,240.0
