,precision,recall,f1-score,support
BENIGN,0.9583333333333334,0.9583333333333334,0.9583333333333334,24.0
Bot,1.0,1.0,1.0,23.0
Brute Force,0.9375,1.0,0.967741935483871,15.0
DDoS,1.0,1.0,1.0,21.0
DoS,1.0,1.0,1.0,17.0
DrDoS_DNS,0.9285714285714286,0.7647058823529411,0.8387096774193549,17.0
DrDoS_LDAP,0.875,0.9545454545454546,0.9130434782608695,22.0
DrDoS_MSSQL,0.9523809523809523,0.9523809523809523,0.9523809523809523,21.0
DrDoS_NTP,1.0,1.0,1.0,22.0
DrDoS_NetBIOS,0.95,0.9047619047619048,0.926829268292683,21.0
DrDoS_SNMP,0.9166666666666666,0.9565217391304348,0.9361702127659575,23.0
DrDoS_SSDP,1.0,1.0,1.0,24.0
DrDoS_UDP,1.0,1.0,1.0,14.0
Infiltration,1.0,1.0,1.0,22.0
LDAP,0.8888888888888888,1.0,0.9411764705882353,16.0
MSSQL,0.8888888888888888,0.8888888888888888,0.8888888888888888,18.0
NetBIOS,1.0,0.9259259259259259,0.9615384615384616,27.0
Syn,1.0,1.0,1.0,18.0
TFTP,1.0,1.0,1.0,20.0
UDP,1.0,1.0,1.0,18.0
UDP-lag,1.0,1.0,1.0,17.0
accuracy,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667
macro avg,0.9664871504157218,0.9669554324438017,0.965943460902505,420.0
weighted avg,0.9675089758125471,0.9666666666666667,0.9663734323543804,420.0
