,precision,recall,f1-score,support
BENIGN,0.0436046511627907,0.6164383561643836,0.08144796380090498,219.0
Bot,0.0,0.0,0.0,0.0
Brute Force,0.0,0.0,0.0,0.0
DoS,0.0,0.0,0.0,0.0
DrDoS_DNS,0.0,0.0,0.0,203.0
DrDoS_LDAP,0.0,0.0,0.0,180.0
DrDoS_MSSQL,0.0,0.0,0.0,224.0
DrDoS_NTP,0.0,0.0,0.0,195.0
DrDoS_NetBIOS,0.0,0.0,0.0,207.0
DrDoS_SNMP,0.0,0.0,0.0,200.0
DrDoS_SSDP,0.0,0.0,0.0,211.0
DrDoS_UDP,0.0,0.0,0.0,190.0
Fuzzers,0.0,0.0,0.0,0.0
Generic,0.0,0.0,0.0,0.0
Infiltration,0.0,0.0,0.0,0.0
LDAP,0.0,0.0,0.0,206.0
MSSQL,0.0,0.0,0.0,188.0
NetBIOS,0.0,0.0,0.0,196.0
Port Scan,0.0,0.0,0.0,0.0
Syn,0.0,0.0,0.0,180.0
TFTP,0.0,0.0,0.0,209.0
UDP,0.0,0.0,0.0,199.0
UDP-lag,0.0,0.0,0.0,193.0
Web Attack,0.0,0.0,0.0,0.0
accuracy,0.0421875,0.0421875,0.0421875,0.0421875
macro avg,0.001816860465116279,0.025684931506849317,0.003393665158371041,3200.0
weighted avg,0.002984193313953488,0.0421875,0.005574095022624435,3200.0
