,precision,recall,f1-score,support
BENIGN,0.14388489208633093,0.09852216748768473,0.11695906432748537,203.0
Bot,0.0,0.0,0.0,205.0
Brute Force,0.2857142857142857,0.010362694300518135,0.02,193.0
DDoS,0.0,0.0,0.0,193.0
DoS,0.0,0.0,0.0,204.0
DrDoS_DNS,0.0,0.0,0.0,0.0
DrDoS_LDAP,0.0,0.0,0.0,0.0
DrDoS_MSSQL,0.0,0.0,0.0,0.0
DrDoS_NTP,0.0,0.0,0.0,0.0
DrDoS_NetBIOS,0.0,0.0,0.0,0.0
DrDoS_SNMP,0.0,0.0,0.0,0.0
DrDoS_SSDP,0.0,0.0,0.0,0.0
Exploits,0.0,0.0,0.0,0.0
Generic,0.0,0.0,0.0,0.0
Infiltration,0.0,0.0,0.0,217.0
MSSQL,0.0,0.0,0.0,0.0
NetBIOS,0.0,0.0,0.0,0.0
Port Scan,0.0,0.0,0.0,186.0
Reconnaissance,0.0,0.0,0.0,0.0
Shellcode,0.0,0.0,0.0,0.0
Syn,0.0,0.0,0.0,0.0
TFTP,0.0,0.0,0.0,0.0
UDP-lag,0.0,0.0,0.0,0.0
Web Attack,0.0,0.0,0.0,199.0
accuracy,0.01375,0.01375,0.01375,0.01375
macro avg,0.01789996574169236,0.00453686924117512,0.00570662768031189,1600.0
weighted avg,0.05271968139773895,0.01375,0.017251681286549705,1600.0
