,precision,recall,f1-score,support
BENIGN,0.022727272727272728,0.005747126436781609,0.009174311926605505,174.0
Bot,0.0,0.0,0.0,193.0
Brute Force,0.5,0.04864864864864865,0.08866995073891626,185.0
DDoS,0.0,0.0,0.0,209.0
DoS,0.9333333333333333,0.07,0.13023255813953488,200.0
DrDoS_DNS,0.0,0.0,0.0,0.0
DrDoS_LDAP,0.0,0.0,0.0,0.0
DrDoS_MSSQL,0.0,0.0,0.0,0.0
DrDoS_NTP,0.0,0.0,0.0,0.0
DrDoS_NetBIOS,0.0,0.0,0.0,0.0
DrDoS_SNMP,0.0,0.0,0.0,0.0
DrDoS_SSDP,0.0,0.0,0.0,0.0
DrDoS_UDP,0.0,0.0,0.0,0.0
Exploits,0.0,0.0,0.0,202.0
Fuzzers,0.0,0.0,0.0,212.0
Generic,0.0,0.0,0.0,216.0
Infiltration,0.0,0.0,0.0,184.0
LDAP,0.0,0.0,0.0,0.0
MSSQL,0.0,0.0,0.0,0.0
NetBIOS,0.0,0.0,0.0,0.0
Port Scan,0.0,0.0,0.0,217.0
Reconnaissance,0.0,0.0,0.0,218.0
Shellcode,0.0,0.0,0.0,210.0
Syn,0.0,0.0,0.0,0.0
TFTP,0.0,0.0,0.0,0.0
UDP,0.0,0.0,0.0,0.0
UDP-lag,0.0,0.0,0.0,0.0
Web Attack,0.0,0.0,0.0,180.0
accuracy,0.009230769230769232,0.009230769230769232,0.009230769230769232,0.009230769230769232
macro avg,0.0520021645021645,0.00444270625305108,0.008145600743037737,2600.0
weighted avg,0.1088927738927739,0.009230769230769232,0.01694107030378302,2600.0
