,precision,recall,f1-score,support
BENIGN,0.09568733153638814,0.3242009132420091,0.14776274713839752,219.0
Bot,0.0,0.0,0.0,0.0
Brute Force,0.0,0.0,0.0,0.0
DDoS,0.0,0.0,0.0,0.0
DoS,0.0,0.0,0.0,184.0
DrDoS_DNS,0.0,0.0,0.0,0.0
DrDoS_LDAP,0.0,0.0,0.0,0.0
DrDoS_MSSQL,0.0,0.0,0.0,0.0
DrDoS_NTP,0.0,0.0,0.0,0.0
DrDoS_NetBIOS,0.0,0.0,0.0,0.0
DrDoS_SNMP,0.0,0.0,0.0,0.0
DrDoS_SSDP,0.0,0.0,0.0,0.0
DrDoS_UDP,0.0,0.0,0.0,0.0
Exploits,0.5,0.01015228426395939,0.01990049751243781,197.0
Fuzzers,0.0,0.0,0.0,193.0
Generic,0.5625,0.0430622009569378,0.08,209.0
Infiltration,0.0,0.0,0.0,0.0
LDAP,0.0,0.0,0.0,0.0
MSSQL,0.0,0.0,0.0,0.0
Reconnaissance,0.0,0.0,0.0,189.0
Shellcode,0.0,0.0,0.0,209.0
Syn,0.0,0.0,0.0,0.0
TFTP,0.0,0.0,0.0,0.0
accuracy,0.05857142857142857,0.05857142857142857,0.05857142857142857,0.05857142857142857
macro avg,0.0503559709363647,0.016409365150561142,0.010767967158731972,1400.0
weighted avg,0.16929858971890643,0.05857142857142857,0.037857456880899504,1400.0
