,precision,recall,f1-score,support
BENIGN,0.054826254826254826,0.6635514018691588,0.10128388017118402,214.0
Bot,0.0,0.0,0.0,0.0
Brute Force,0.0,0.0,0.0,0.0
DDoS,0.0,0.0,0.0,0.0
DoS,0.0,0.0,0.0,0.0
DrDoS_DNS,0.0,0.0,0.0,208.0
DrDoS_LDAP,0.0,0.0,0.0,191.0
DrDoS_MSSQL,0.0,0.0,0.0,208.0
DrDoS_NTP,0.0,0.0,0.0,195.0
DrDoS_NetBIOS,0.0,0.0,0.0,187.0
DrDoS_SNMP,0.0,0.0,0.0,206.0
DrDoS_SSDP,0.0,0.0,0.0,195.0
DrDoS_UDP,0.0,0.0,0.0,207.0
Infiltration,0.0,0.0,0.0,0.0
LDAP,0.0,0.0,0.0,182.0
MSSQL,0.0,0.0,0.0,189.0
NetBIOS,0.0,0.0,0.0,207.0
Syn,0.0,0.0,0.0,221.0
TFTP,0.0,0.0,0.0,192.0
UDP,0.0,0.0,0.0,185.0
UDP-lag,0.0,0.0,0.0,213.0
accuracy,0.044375,0.044375,0.044375,0.044375
macro avg,0.002610774039345468,0.03159768580329328,0.004823041912913524,3200.0
weighted avg,0.0036665057915057915,0.044375,0.006773359486447931,3200.0
