,precision,recall,f1-score,support
BENIGN,0.14285714285714285,0.005208333333333333,0.010050251256281407,192.0
Bot,0.0,0.0,0.0,190.0
Brute Force,0.0,0.0,0.0,212.0
DDoS,0.0,0.0,0.0,215.0
DoS,0.0,0.0,0.0,183.0
DrDoS_DNS,0.0,0.0,0.0,198.0
DrDoS_LDAP,0.0,0.0,0.0,204.0
DrDoS_MSSQL,0.0,0.0,0.0,204.0
DrDoS_NTP,0.0,0.0,0.0,230.0
DrDoS_NetBIOS,0.0,0.0,0.0,196.0
DrDoS_SNMP,0.2692307692307692,0.07253886010362694,0.11428571428571428,193.0
DrDoS_SSDP,0.0,0.0,0.0,204.0
DrDoS_UDP,0.0,0.0,0.0,191.0
Exploits,0.0,0.0,0.0,185.0
Fuzzers,0.0,0.0,0.0,194.0
Generic,0.0,0.0,0.0,228.0
Infiltration,0.0,0.0,0.0,214.0
LDAP,0.2542372881355932,0.3076923076923077,0.27842227378190254,195.0
MSSQL,0.0,0.0,0.0,187.0
NetBIOS,0.0,0.0,0.0,189.0
Port Scan,0.0,0.0,0.0,198.0
Reconnaissance,0.0,0.0,0.0,161.0
Shellcode,0.0,0.0,0.0,208.0
Syn,0.005649717514124294,0.005076142131979695,0.0053475935828877,197.0
TFTP,0.04500316923727023,1.0,0.08613020622725434,213.0
UDP,0.0,0.0,0.0,191.0
UDP-lag,0.0,0.0,0.0,219.0
Web Attack,0.0,0.0,0.0,209.0
accuracy,0.05160714285714286,0.05160714285714286,0.05160714285714286,0.05160714285714286
macro avg,0.025606360249103562,0.049661272973615986,0.01765128711193001,5600.0
weighted avg,0.024940187584709218,0.05160714285714286,0.017442561490723915,5600.0
