,precision,recall,f1-score,support
BENIGN,0.5179282868525896,0.6161137440758294,0.5627705627705628,211.0
Bot,0.0,0.0,0.0,0.0
Brute Force,0.0,0.0,0.0,0.0
DDoS,0.0,0.0,0.0,0.0
DoS,0.0,0.0,0.0,0.0
DrDoS_DNS,0.013605442176870748,0.010256410256410256,0.011695906432748537,195.0
DrDoS_LDAP,0.5698924731182796,0.2409090909090909,0.33865814696485624,220.0
DrDoS_MSSQL,0.4358974358974359,0.1717171717171717,0.2463768115942029,198.0
DrDoS_NTP,0.0,0.0,0.0,205.0
DrDoS_NetBIOS,0.0,0.0,0.0,206.0
DrDoS_SNMP,0.09145427286356822,0.29901960784313725,0.14006888633754305,204.0
DrDoS_SSDP,0.0,0.0,0.0,210.0
DrDoS_UDP,0.0,0.0,0.0,195.0
Infiltration,0.0,0.0,0.0,0.0
LDAP,0.0,0.0,0.0,210.0
MSSQL,0.0,0.0,0.0,177.0
NetBIOS,0.2,0.005208333333333333,0.01015228426395939,192.0
Port Scan,0.0,0.0,0.0,0.0
Syn,0.0,0.0,0.0,195.0
TFTP,0.0,0.0,0.0,196.0
UDP,0.0,0.0,0.0,199.0
UDP-lag,0.5555555555555556,0.026737967914438502,0.05102040816326531,187.0
Web Attack,0.0,0.0,0.0,0.0
accuracy,0.089375,0.089375,0.089375,0.089375
macro avg,0.10366667245496956,0.05956357939345267,0.0591627394142234,3200.0
weighted avg,0.15142672709286153,0.089375,0.08886774976405151,3200.0
