,precision,recall,f1-score,support
BENIGN,0.11819306930693069,1.0,0.21140011068068623,191.0
Bot,0.2,0.009615384615384616,0.01834862385321101,208.0
Brute Force,0.0,0.0,0.0,204.0
DDoS,1.0,0.03723404255319149,0.07179487179487179,188.0
DoS,0.0,0.0,0.0,214.0
Exploits,0.0,0.0,0.0,198.0
Fuzzers,0.0,0.0,0.0,197.0
Generic,0.0,0.0,0.0,194.0
Infiltration,0.0,0.0,0.0,0.0
Port Scan,0.0,0.0,0.0,202.0
Reconnaissance,0.0,0.0,0.0,199.0
Shellcode,0.0,0.0,0.0,224.0
Web Attack,0.0,0.0,0.0,181.0
accuracy,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
macro avg,0.10139946686976391,0.08052687901296739,0.023195662025289925,2400.0
weighted avg,0.10507286509900991,0.08333333333333333,0.024038071166214526,2400.0
