,precision,recall,f1-score,support
BENIGN,0.05943724312361682,0.9543147208121827,0.11190476190476191,197.0
Brute Force,0.0,0.0,0.0,0.0
DDoS,0.0,0.0,0.0,0.0
DoS,0.0,0.0,0.0,0.0
DrDoS_DNS,0.0,0.0,0.0,192.0
DrDoS_LDAP,0.0,0.0,0.0,195.0
DrDoS_MSSQL,0.0,0.0,0.0,213.0
DrDoS_NTP,0.0,0.0,0.0,192.0
DrDoS_NetBIOS,0.0,0.0,0.0,187.0
DrDoS_SNMP,0.0,0.0,0.0,183.0
DrDoS_SSDP,0.0,0.0,0.0,194.0
DrDoS_UDP,0.0,0.0,0.0,222.0
Infiltration,0.0,0.0,0.0,0.0
LDAP,0.0,0.0,0.0,206.0
MSSQL,0.0,0.0,0.0,202.0
NetBIOS,0.0,0.0,0.0,191.0
Syn,0.0,0.0,0.0,203.0
TFTP,0.0,0.0,0.0,197.0
UDP,0.0,0.0,0.0,209.0
UDP-lag,0.0,0.0,0.0,217.0
accuracy,0.05875,0.05875,0.05875,0.05875
macro avg,0.002971862156180841,0.047715736040609136,0.005595238095238096,3200.0
weighted avg,0.0036591052797976605,0.05875,0.006889136904761906,3200.0
