,precision,recall,f1-score,support
BENIGN,0.037635467980295566,0.9597989949748744,0.07243079256731134,199.0
Bot,0.0,0.0,0.0,214.0
Brute Force,0.0,0.0,0.0,211.0
DDoS,0.0,0.0,0.0,208.0
DoS,0.0,0.0,0.0,184.0
DrDoS_DNS,0.0,0.0,0.0,200.0
DrDoS_LDAP,0.0,0.0,0.0,201.0
DrDoS_MSSQL,0.0,0.0,0.0,193.0
DrDoS_NTP,0.0,0.0,0.0,171.0
DrDoS_NetBIOS,0.0,0.0,0.0,206.0
DrDoS_SNMP,0.0,0.0,0.0,208.0
DrDoS_SSDP,0.0,0.0,0.0,190.0
DrDoS_UDP,0.0,0.0,0.0,204.0
Exploits,0.0,0.0,0.0,193.0
Fuzzers,0.0,0.0,0.0,190.0
Generic,0.0,0.0,0.0,210.0
Infiltration,0.0,0.0,0.0,0.0
LDAP,0.0,0.0,0.0,208.0
MSSQL,0.0,0.0,0.0,201.0
NetBIOS,0.0,0.0,0.0,199.0
Port Scan,0.0,0.0,0.0,204.0
Reconnaissance,0.0,0.0,0.0,210.0
Shellcode,0.0,0.0,0.0,206.0
Syn,0.0,0.0,0.0,215.0
TFTP,0.0,0.0,0.0,205.0
UDP,0.0,0.0,0.0,219.0
UDP-lag,0.0,0.0,0.0,191.0
Web Attack,0.0,0.0,0.0,160.0
accuracy,0.03537037037037037,0.03537037037037037,0.03537037037037037,0.03537037037037037
macro avg,0.0013441238564391273,0.03427853553481695,0.0025868140202611194,5400.0
weighted avg,0.0013869366903849663,0.03537037037037037,0.00266920883720277,5400.0
