,precision,recall,f1-score,support
BENIGN,0.19126506024096385,0.6649214659685864,0.2970760233918129,191.0
Bot,0.0,0.0,0.0,0.0
Brute Force,0.0,0.0,0.0,0.0
DDoS,0.0,0.0,0.0,0.0
DrDoS_DNS,0.0,0.0,0.0,207.0
DrDoS_LDAP,0.0,0.0,0.0,212.0
DrDoS_MSSQL,0.0,0.0,0.0,191.0
DrDoS_NTP,0.8012048192771084,0.6751269035532995,0.7327823691460055,197.0
DrDoS_NetBIOS,0.004807692307692308,0.005235602094240838,0.005012531328320802,191.0
DrDoS_SNMP,0.0,0.0,0.0,205.0
DrDoS_SSDP,0.0,0.0,0.0,209.0
DrDoS_UDP,0.0,0.0,0.0,199.0
Infiltration,0.0,0.0,0.0,0.0
LDAP,0.0,0.0,0.0,191.0
MSSQL,0.0,0.0,0.0,209.0
NetBIOS,0.0,0.0,0.0,207.0
Syn,0.0,0.0,0.0,198.0
TFTP,0.0,0.0,0.0,202.0
UDP,0.0,0.0,0.0,197.0
UDP-lag,1.0,0.020618556701030927,0.04040404040404041,194.0
accuracy,0.0828125,0.0828125,0.0828125,0.0828125
macro avg,0.09986387859128823,0.06829512641585787,0.053763748213508974,3200.0
weighted avg,0.1216522641044949,0.0828125,0.06559232015990389,3200.0
