,precision,recall,f1-score,support
BENIGN,0.72,0.17061611374407584,0.27586206896551724,211.0
Bot,0.0,0.0,0.0,0.0
Brute Force,0.0,0.0,0.0,0.0
DDoS,0.0,0.0,0.0,0.0
DoS,0.0,0.0,0.0,0.0
DrDoS_DNS,0.0,0.0,0.0,204.0
DrDoS_LDAP,0.0,0.0,0.0,204.0
DrDoS_MSSQL,0.0,0.0,0.0,197.0
DrDoS_NTP,0.0,0.0,0.0,210.0
DrDoS_NetBIOS,0.0,0.0,0.0,213.0
DrDoS_SNMP,0.0,0.0,0.0,189.0
DrDoS_SSDP,0.030303030303030304,0.005076142131979695,0.008695652173913044,197.0
DrDoS_UDP,0.004975124378109453,0.00510204081632653,0.005037783375314861,196.0
LDAP,0.06500377928949358,0.450261780104712,0.11360634081902246,191.0
MSSQL,0.0,0.0,0.0,199.0
NetBIOS,0.0,0.0,0.0,203.0
Port Scan,0.0,0.0,0.0,0.0
Syn,0.11734693877551021,0.11330049261083744,0.11528822055137844,203.0
TFTP,0.0,0.0,0.0,207.0
UDP,0.0,0.0,0.0,191.0
UDP-lag,0.5285714285714286,0.2,0.2901960784313726,185.0
Web Attack,0.0,0.0,0.0,0.0
accuracy,0.0575,0.0575,0.0575,0.0575
macro avg,0.06664546824170782,0.04292529860945143,0.036758461105296306,3200.0
weighted avg,0.0915274018903883,0.0575,0.04990498123428555,3200.0
