,precision,recall,f1-score,support
BENIGN,0.042871900826446284,0.43915343915343913,0.07811764705882353,189.0
Bot,0.0,0.0,0.0,213.0
Brute Force,0.0,0.0,0.0,220.0
DDoS,0.0,0.0,0.0,194.0
DoS,0.17647058823529413,0.05853658536585366,0.08791208791208792,205.0
DrDoS_DNS,0.0,0.0,0.0,0.0
DrDoS_LDAP,0.0,0.0,0.0,0.0
DrDoS_MSSQL,0.0,0.0,0.0,0.0
DrDoS_NTP,0.0,0.0,0.0,0.0
DrDoS_NetBIOS,0.0,0.0,0.0,0.0
DrDoS_SNMP,0.0,0.0,0.0,0.0
Exploits,0.0,0.0,0.0,208.0
Fuzzers,0.0,0.0,0.0,182.0
Generic,0.02247191011235955,0.009345794392523364,0.013201320132013201,214.0
Infiltration,0.0,0.0,0.0,0.0
LDAP,0.0,0.0,0.0,0.0
Port Scan,0.0,0.0,0.0,198.0
Reconnaissance,0.0,0.0,0.0,189.0
Shellcode,0.0,0.0,0.0,184.0
Syn,0.0,0.0,0.0,0.0
Web Attack,0.0,0.0,0.0,204.0
accuracy,0.04041666666666666,0.04041666666666666,0.04041666666666666,0.04041666666666666
macro avg,0.011514971389242856,0.02414456280532458,0.008534812147758317,2400.0
weighted avg,0.020453436920199415,0.04041666666666666,0.014838039926811042,2400.0
