,precision,recall,f1-score,support
BENIGN,0.016129032258064516,0.04390243902439024,0.023591087811271297,205.0
Bot,0.29411764705882354,0.02564102564102564,0.04716981132075472,195.0
Brute Force,0.0,0.0,0.0,198.0
DDoS,0.0,0.0,0.0,203.0
DoS,0.0,0.0,0.0,183.0
DrDoS_DNS,0.0,0.0,0.0,0.0
DrDoS_LDAP,0.0,0.0,0.0,0.0
DrDoS_MSSQL,0.0,0.0,0.0,0.0
DrDoS_NTP,0.0,0.0,0.0,0.0
DrDoS_NetBIOS,0.0,0.0,0.0,0.0
DrDoS_SNMP,0.0,0.0,0.0,0.0
Infiltration,0.0,0.0,0.0,0.0
MSSQL,0.0,0.0,0.0,0.0
NetBIOS,0.0,0.0,0.0,0.0
Port Scan,0.0,0.0,0.0,206.0
Syn,0.0,0.0,0.0,0.0
UDP-lag,0.0,0.0,0.0,0.0
Web Attack,0.0,0.0,0.0,210.0
accuracy,0.01,0.01,0.01,0.01
macro avg,0.017235926628716,0.0038635258147453272,0.003931161062890334,1400.0
weighted avg,0.04332813770669558,0.01,0.010024490149184133,1400.0
