,precision,recall,f1-score,support
BENIGN,0.006218905472636816,0.023923444976076555,0.009871668311944718,209.0
Bot,0.0,0.0,0.0,196.0
Brute Force,0.7397260273972602,0.2903225806451613,0.416988416988417,186.0
DDoS,0.0,0.0,0.0,182.0
DoS,0.2,0.004975124378109453,0.009708737864077669,201.0
DrDoS_DNS,0.0,0.0,0.0,0.0
DrDoS_LDAP,0.0,0.0,0.0,0.0
DrDoS_MSSQL,0.0,0.0,0.0,0.0
DrDoS_NTP,0.0,0.0,0.0,0.0
DrDoS_NetBIOS,0.0,0.0,0.0,0.0
DrDoS_SNMP,0.0,0.0,0.0,0.0
DrDoS_SSDP,0.0,0.0,0.0,0.0
DrDoS_UDP,0.0,0.0,0.0,0.0
Exploits,0.0,0.0,0.0,198.0
Fuzzers,0.0,0.0,0.0,207.0
Generic,0.0,0.0,0.0,202.0
Infiltration,0.0,0.0,0.0,0.0
LDAP,0.0,0.0,0.0,0.0
MSSQL,0.0,0.0,0.0,0.0
NetBIOS,0.0,0.0,0.0,0.0
Port Scan,0.0,0.0,0.0,196.0
Reconnaissance,0.0,0.0,0.0,192.0
Shellcode,0.0,0.0,0.0,215.0
Syn,0.0,0.0,0.0,0.0
Web Attack,0.0,0.0,0.0,216.0
accuracy,0.025,0.025,0.025,0.025
macro avg,0.03783779731479588,0.012768845999973893,0.017462752926577573,2400.0
weighted avg,0.07462033014152979,0.025,0.03398936689488401,2400.0
