,precision,recall,f1-score,support
BENIGN,0.040892193308550186,0.21890547263681592,0.06891151135473766,201.0
Brute Force,0.0,0.0,0.0,0.0
DDoS,0.0,0.0,0.0,0.0
DoS,0.0,0.0,0.0,0.0
DrDoS_DNS,0.0,0.0,0.0,207.0
DrDoS_LDAP,0.0,0.0,0.0,196.0
DrDoS_MSSQL,0.0,0.0,0.0,199.0
DrDoS_NTP,0.01282051282051282,0.004878048780487805,0.007067137809187279,205.0
DrDoS_NetBIOS,0.0,0.0,0.0,199.0
DrDoS_SNMP,0.6902654867256637,0.3880597014925373,0.4968152866242038,201.0
DrDoS_SSDP,0.0,0.0,0.0,208.0
DrDoS_UDP,0.0,0.0,0.0,199.0
Exploits,0.0,0.0,0.0,0.0
Fuzzers,0.0,0.0,0.0,0.0
Generic,0.0,0.0,0.0,0.0
Infiltration,0.0,0.0,0.0,0.0
LDAP,0.0,0.0,0.0,194.0
MSSQL,0.0,0.0,0.0,197.0
NetBIOS,0.0,0.0,0.0,191.0
Reconnaissance,0.0,0.0,0.0,0.0
Shellcode,0.0,0.0,0.0,0.0
Syn,0.8,0.061224489795918366,0.11374407582938388,196.0
TFTP,0.0,0.0,0.0,197.0
UDP,0.0,0.0,0.0,208.0
UDP-lag,0.0,0.0,0.0,202.0
Web Attack,0.0,0.0,0.0,0.0
accuracy,0.0421875,0.0421875,0.0421875,0.0421875
macro avg,0.05938377664825872,0.025887219719452285,0.026405308139135105,3200.0
weighted avg,0.09574715587971318,0.0421875,0.042954277658503084,3200.0
