,precision,recall,f1-score,support
BENIGN,0.054019292604501605,0.8,0.10120481927710843,210.0
Bot,0.0,0.0,0.0,0.0
Brute Force,0.0,0.0,0.0,0.0
DDoS,0.0,0.0,0.0,0.0
DoS,0.0,0.0,0.0,0.0
DrDoS_DNS,0.0,0.0,0.0,201.0
DrDoS_LDAP,0.0,0.0,0.0,195.0
DrDoS_MSSQL,0.0,0.0,0.0,179.0
DrDoS_NTP,0.0,0.0,0.0,201.0
DrDoS_NetBIOS,0.0,0.0,0.0,222.0
DrDoS_SNMP,0.0,0.0,0.0,195.0
DrDoS_SSDP,0.0,0.0,0.0,173.0
DrDoS_UDP,0.0,0.0,0.0,207.0
Exploits,0.0,0.0,0.0,0.0
Fuzzers,0.0,0.0,0.0,0.0
Generic,0.0,0.0,0.0,0.0
LDAP,0.0,0.0,0.0,202.0
MSSQL,0.0,0.0,0.0,212.0
NetBIOS,0.0,0.0,0.0,209.0
Reconnaissance,0.0,0.0,0.0,0.0
Shellcode,0.0,0.0,0.0,0.0
Syn,0.0,0.0,0.0,208.0
TFTP,0.0,0.0,0.0,197.0
UDP,0.0,0.0,0.0,175.0
UDP-lag,0.0,0.0,0.0,214.0
accuracy,0.0525,0.0525,0.0525,0.0525
macro avg,0.0021607717041800642,0.032,0.004048192771084338,3200.0
weighted avg,0.0035450160771704174,0.0525,0.006641566265060242,3200.0
