,precision,recall,f1-score,support
BENIGN,0.05813124108416548,0.7616822429906542,0.10801855533465872,214.0
Bot,0.0,0.0,0.0,0.0
Brute Force,0.0,0.0,0.0,0.0
DoS,0.0,0.0,0.0,0.0
DrDoS_DNS,0.0,0.0,0.0,189.0
DrDoS_LDAP,0.0,0.0,0.0,203.0
DrDoS_MSSQL,0.0,0.0,0.0,203.0
DrDoS_NTP,0.0,0.0,0.0,196.0
DrDoS_NetBIOS,0.0,0.0,0.0,226.0
DrDoS_SNMP,0.0,0.0,0.0,196.0
DrDoS_SSDP,0.0,0.0,0.0,198.0
DrDoS_UDP,0.0,0.0,0.0,195.0
Exploits,0.0,0.0,0.0,0.0
Infiltration,0.0,0.0,0.0,0.0
LDAP,0.0,0.0,0.0,209.0
MSSQL,0.0,0.0,0.0,191.0
NetBIOS,0.0,0.0,0.0,202.0
Reconnaissance,0.0,0.0,0.0,0.0
Shellcode,0.0,0.0,0.0,0.0
Syn,0.0,0.0,0.0,177.0
TFTP,0.0,0.0,0.0,176.0
UDP,0.0,0.0,0.0,195.0
UDP-lag,0.0,0.0,0.0,230.0
accuracy,0.0509375,0.0509375,0.0509375,0.0509375
macro avg,0.002527445264528934,0.03311661926046323,0.004696458927593857,3200.0
weighted avg,0.0038875267475035665,0.0509375,0.007223740888005302,3200.0
