,precision,recall,f1-score,support
BENIGN,0.06739130434782609,0.15816326530612246,0.09451219512195122,196.0
Bot,0.0,0.0,0.0,215.0
Brute Force,1.0,0.005649717514124294,0.011235955056179775,177.0
DDoS,0.0,0.0,0.0,208.0
DoS,0.02824858757062147,0.02617801047120419,0.02717391304347826,191.0
DrDoS_DNS,0.0,0.0,0.0,0.0
DrDoS_LDAP,0.0,0.0,0.0,0.0
DrDoS_MSSQL,0.0,0.0,0.0,0.0
DrDoS_NetBIOS,0.0,0.0,0.0,0.0
DrDoS_SNMP,0.0,0.0,0.0,0.0
DrDoS_SSDP,0.0,0.0,0.0,0.0
Exploits,0.0,0.0,0.0,192.0
Fuzzers,0.0,0.0,0.0,205.0
Generic,0.004807692307692308,0.005,0.004901960784313725,200.0
Infiltration,0.05555555555555555,0.010752688172043012,0.018018018018018018,186.0
LDAP,0.0,0.0,0.0,0.0
MSSQL,0.0,0.0,0.0,0.0
NetBIOS,0.0,0.0,0.0,0.0
Port Scan,0.0,0.0,0.0,0.0
Reconnaissance,0.0,0.0,0.0,213.0
Shellcode,0.0,0.0,0.0,217.0
Syn,0.0,0.0,0.0,0.0
TFTP,0.0,0.0,0.0,0.0
UDP,0.0,0.0,0.0,0.0
UDP-lag,0.0,0.0,0.0,0.0
Web Attack,0.0,0.0,0.0,0.0
accuracy,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818
macro avg,0.0444616592223729,0.007913218517826691,0.0059939246932285,2200.0
weighted avg,0.0940450216695611,0.01818181818181818,0.01365232508562032,2200.0
