,precision,recall,f1-score,support
BENIGN,0.1337099811676083,0.7244897959183674,0.22575516693163752,196.0
Bot,0.0,0.0,0.0,0.0
Brute Force,0.0,0.0,0.0,0.0
DDoS,0.0,0.0,0.0,0.0
DoS,0.0,0.0,0.0,0.0
DrDoS_DNS,0.1188118811881188,0.06629834254143646,0.0851063829787234,181.0
DrDoS_LDAP,0.0,0.0,0.0,167.0
DrDoS_MSSQL,0.0,0.0,0.0,164.0
DrDoS_NTP,0.15816326530612246,0.14622641509433962,0.15196078431372548,212.0
DrDoS_NetBIOS,0.0,0.0,0.0,185.0
DrDoS_SNMP,0.0,0.0,0.0,193.0
DrDoS_SSDP,0.0,0.0,0.0,218.0
DrDoS_UDP,0.0,0.0,0.0,220.0
Exploits,0.0,0.0,0.0,0.0
Fuzzers,0.0,0.0,0.0,0.0
Generic,0.0,0.0,0.0,0.0
Infiltration,0.0,0.0,0.0,0.0
LDAP,0.0,0.0,0.0,214.0
MSSQL,0.0,0.0,0.0,208.0
NetBIOS,0.8352941176470589,0.35148514851485146,0.49477351916376305,202.0
Reconnaissance,0.0,0.0,0.0,0.0
Shellcode,0.0,0.0,0.0,0.0
Syn,0.8,0.020618556701030927,0.04020100502512563,194.0
TFTP,0.0,0.0,0.0,218.0
UDP,0.0,0.0,0.0,211.0
UDP-lag,0.0,0.0,0.0,217.0
accuracy,0.08125,0.08125,0.08125,0.08125
macro avg,0.078691509434958,0.05035070226038561,0.03837680224665289,3200.0
weighted avg,0.1266162908792202,0.08125,0.06237850004944194,3200.0
