,precision,recall,f1-score,support
BENIGN,0.08012820512820513,0.13157894736842105,0.099601593625498,190.0
Bot,0.0,0.0,0.0,223.0
Brute Force,1.0,0.004761904761904762,0.009478672985781991,210.0
DDoS,0.0,0.0,0.0,198.0
DoS,0.012048192771084338,0.009615384615384616,0.0106951871657754,208.0
DrDoS_DNS,0.0,0.0,0.0,0.0
DrDoS_LDAP,0.0,0.0,0.0,0.0
DrDoS_MSSQL,0.0,0.0,0.0,0.0
DrDoS_NetBIOS,0.0,0.0,0.0,0.0
DrDoS_SSDP,0.0,0.0,0.0,0.0
DrDoS_UDP,0.0,0.0,0.0,0.0
Exploits,0.0,0.0,0.0,189.0
Fuzzers,0.0,0.0,0.0,186.0
Generic,0.0,0.0,0.0,206.0
Infiltration,0.0,0.0,0.0,191.0
LDAP,0.0,0.0,0.0,0.0
MSSQL,0.0,0.0,0.0,0.0
NetBIOS,0.0,0.0,0.0,0.0
Port Scan,0.0,0.0,0.0,202.0
Reconnaissance,0.0,0.0,0.0,199.0
Shellcode,0.0,0.0,0.0,212.0
Syn,0.0,0.0,0.0,0.0
TFTP,0.0,0.0,0.0,0.0
UDP,0.0,0.0,0.0,0.0
UDP-lag,0.0,0.0,0.0,0.0
Web Attack,0.0,0.0,0.0,186.0
accuracy,0.010769230769230769,0.010769230769230769,0.010769230769230769,0.010769230769230769
macro avg,0.04200678453458805,0.0056137014132965546,0.004606748222194438,2600.0
weighted avg,0.08758860887336328,0.010769230769230769,0.0088997780947462,2600.0
