,precision,recall,f1-score,support
BENIGN,0.05029013539651837,0.8125,0.0947176684881603,192.0
Bot,0.0,0.0,0.0,0.0
Brute Force,0.0,0.0,0.0,0.0
DoS,0.0,0.0,0.0,0.0
DrDoS_DNS,0.0,0.0,0.0,210.0
DrDoS_LDAP,0.0,0.0,0.0,197.0
DrDoS_MSSQL,0.0,0.0,0.0,208.0
DrDoS_NTP,0.0,0.0,0.0,169.0
DrDoS_NetBIOS,0.0,0.0,0.0,202.0
DrDoS_SNMP,0.0,0.0,0.0,210.0
DrDoS_SSDP,0.0,0.0,0.0,204.0
DrDoS_UDP,0.0,0.0,0.0,191.0
Exploits,0.0,0.0,0.0,0.0
Fuzzers,0.0,0.0,0.0,0.0
Generic,0.0,0.0,0.0,0.0
Infiltration,0.0,0.0,0.0,0.0
LDAP,0.0,0.0,0.0,210.0
MSSQL,0.0,0.0,0.0,203.0
NetBIOS,0.0,0.0,0.0,216.0
Reconnaissance,0.0,0.0,0.0,0.0
Shellcode,0.0,0.0,0.0,0.0
Syn,0.0,0.0,0.0,195.0
TFTP,0.0,0.0,0.0,199.0
UDP,0.0,0.0,0.0,196.0
UDP-lag,0.0,0.0,0.0,198.0
accuracy,0.04875,0.04875,0.04875,0.04875
macro avg,0.002011605415860735,0.0325,0.0037887067395264117,3200.0
weighted avg,0.003017408123791102,0.04875,0.0056830601092896175,3200.0
